date,close,volume,open,high,low,DoJ Index,Nasdaq Index,P/E ratio,Wiki Traffic,Stochastic Oscillator,Stochastic_Move,William %R,RSI,RSI_Move,Wiki_MA_2,Wiki_MA_3,Wiki_MA_4,Wiki_MA_5,Wiki_MA_6,Wiki_MA_7,Wiki_MA_8,Wiki_MA_9,Wiki_MA_10,Wiki_EMA_3,Wiki_EMA_5,Wiki_EMA_10,Wiki_3_day_Disparity,Wiki_5_day_Disparity,Wiki_10_day_Disparity,Wiki_Momentum_1,Wiki_Momentum_2,Wiki_ROC,Wiki_Move,Wiki_MA3_Move,Wiki_EMA5_Move,Wiki_3dayDisparity_Move,Wiki_ROC_Move,Wiki_RSI,Wiki_RSI_Move,Google_MA_2,Google_MA_3,Google_MA_4,Google_MA_5,Google_MA_6,Google_MA_7,Google_MA_8,Google_MA_9,Google_MA_10,Google_EMA_3,Google_EMA_5,Google_EMA_10,Google_3_day_Disparity,Google_5_day_Disparity,Google_10_day_Disparity,Google_Momentum_1,Google_Momentum_2,Google_ROC,Google_Move,Google_MA3_Move,Google_EMA5_Move,Google_3dayDisparity_Move,Google_ROC_Move,Google_RSI,Google_RSI_Move,Target1,Target2,Target3,Target4,Target5
11/28/14,118.93,24814400,119.269997,119.400002,118.050003,17828.24,4791.629883,18.5,25335,92.77532912,0,-7.224670877,84.30150029,0,23291.5,23151.33333,23481,22984.2,22464.16667,22062.85714,21919.125,21712,21575.5,24099,23038.33333,22259.04545,109.4321421,110.2278957,117.4248569,120.6600943,4338,20.6600943,1,1,1,1,1,72.95845573,1,1540,1460,1455,1850,1848.333333,1828.571429,1831.25,1813.333333,1813,1483.333333,1786.666667,1763.363636,105.4794521,83.24324324,84.94208494,44.89795918,-1890,-102.7173913,1,1,0,0,0,46.21212121,0,0,0,0,0,1
12/1/14,115.07,83814000,118.809998,119.25,111.269997,17776.8,4727.350098,17.9,26712,58.76651256,0,-41.23348744,67.19954778,0,26023.5,24431.66667,24041.5,24127.2,23605.5,23071,22644,22451.66667,22212,24931.66667,24226.8,23030.18182,109.3335152,110.7132199,120.2593193,109.1622395,2242,9.162239477,1,1,1,0,0,73.50111029,1,1420,1460,1420,1424,1758.333333,1770,1762.5,1772.222222,1762,1380,1666.666667,1678,89.04109589,91.29213483,73.77979569,90.27777778,-140,-7.650273224,0,1,0,0,1,9.195402299,0,0,0,0,0,0
12/2/14,114.629997,59348900,113.5,115.75,112.75,17879.55,4755.810059,17.83,23870,50.67433064,0,-49.32566936,63.918679,0,25291,25305.66667,24291.25,24007.2,24084.33333,23643.28571,23170.875,22780.22222,22593.5,24150.83333,24041.46667,22825.59091,94.32669889,99.42850478,105.649855,104.3679769,999,4.367976914,0,1,0,0,0,47.39764053,0,1365,1423.333333,1452.5,1422,1425,1711.428571,1727.5,1725.555556,1738,1445,1426,1682,100.4683841,100.5625879,82.27848101,110,130,7.103825137,1,0,0,1,1,49.33333333,1,1,1,1,1,0
12/3/14,115.93,43063400,115.75,116.349998,115.110001,17912.62,4774.470215,18.04,25561,55.26932608,1,-44.73067392,63.40205111,0,24715.5,25381,25369.5,24545.2,24266.16667,24295.28571,23883,23436.44444,23058.3,25433.33333,24525.13333,23513.33636,100.7091919,104.1384874,110.8537923,120.298381,4313,20.29838102,1,1,1,1,1,61.57487091,1,1485,1423.333333,1452.5,1470,1441.666667,1441.428571,1690,1706.666667,1707,1481.666667,1461.333333,1676.636364,108.1967213,104.7619048,90.21675454,100,0,0,1,1,1,1,0,66.66666667,1,0,1,0,0,0
12/4/14,115.489998,42044500,115.769997,117.199997,115.290001,17900.1,4769.439941,17.97,24850,50.11707844,0,-49.88292156,58.17512365,0,25205.5,24760.33333,25248.25,25265.6,24596,24349.57143,24364.625,23990.44444,23577.8,25115.5,24646.8,23809.10909,100.3621384,98.35507568,105.3957536,98.08565226,-485,-1.91434774,0,0,1,0,0,66.8192006,1,1510,1483.333333,1437.5,1458,1471.666667,1447.142857,1446.25,1666.666667,1684,1451.666667,1473.333333,1646.909091,99.7752809,101.5089163,87.88598575,96.1038961,-60,-3.314917127,0,1,1,0,0,44.44444444,0,1,1,0,0,0
12/5/14,115,38318900,115.989998,116.080002,114.639999,17958.79,4780.759766,17.89,23752,43.98586887,0,-56.01413113,52.65200277,0,24301,24721,24508.25,24949,25013.33333,24475.42857,24274.875,24296.55556,23966.6,24256.16667,24761.06667,23927.58182,96.08025565,95.20221251,99.10458722,88.91883798,-2960,-11.08116202,0,0,1,0,0,39.7460811,0,1490,1506.666667,1487.5,1450,1465,1475.714286,1453.75,1452.222222,1650,1491.666667,1472,1622.727273,99.55752212,103.4482759,90.90909091,115.3846154,200,11.9760479,1,1,0,0,1,46.42857143,1,0,0,0,0,1
12/8/14,112.400002,57664900,114.099998,114.650002,111.620003,17852.48,4740.689941,17.49,26514,13.32552595,0,-86.67447405,45.55121682,0,25133,25038.66667,25169.25,24909.4,25209.83333,25227.71429,24730.25,24523.66667,24518.3,25617.5,25470.66667,24881.15455,105.89222,106.4417449,108.1396345,111.0766653,2644,11.07666527,1,1,1,1,1,48.91256591,1,1470,1473.333333,1490,1478,1448.333333,1461.428571,1471.25,1452.222222,1451,1473.333333,1446.666667,1449,97.73755656,97.42895805,99.24190214,100.6993007,10,0.540540541,0,0,0,0,0,68.42105263,1,0,0,1,1,1
12/9/14,114.120003,60208000,110.190002,114.300003,109.349998,17801.2,4766.470215,17.75,25554,45.86542387,1,-54.13457613,46.27278464,1,26034,25273.33333,25167.5,25246.2,25016.83333,25259,25268.5,24821.77778,24626.7,25296.33333,25124.26667,24795.3,101.1105249,101.2191934,103.7654253,99.97261453,-7,-0.02738547,0,1,0,0,0,61.65882027,1,1490,1493.333333,1490,1500,1488.333333,1461.428571,1471.25,1478.888889,1461,1506.666667,1498.666667,1475.363636,103.125,102.6666667,105.4072553,100,0,0,1,1,1,1,0,65.71428571,0,1,1,0,1,0
12/10/14,111.949997,44565300,114.410004,114.849998,111.540001,17533.15,4684.02002,17.42,25082,24.99998558,0,-75.00001442,43.01848187,0,25318,25716.66667,25225.5,25150.4,25218.83333,25026.14286,25236.875,25247.77778,24847.8,25177.66667,25191.46667,24890.38182,97.53208036,99.72803613,100.9425382,100.9336016,232,0.93360161,0,1,1,0,1,46.01032817,0,1435,1436.666667,1452.5,1458,1471.666667,1465.714286,1445,1455.555556,1464,1411.666667,1443.333333,1439.636364,92.57540603,91.22085048,90.84699454,89.86486486,-150,-8.152173913,0,0,0,0,0,26.66666667,0,1,0,0,0,0
12/11/14,111.620003,41401700,112.260002,113.800003,111.339996,17596.34,4708.160156,17.37,28503,21.82696696,0,-78.17303304,37.09412848,0,26792.5,26379.66667,26413.25,25881,25709.16667,25688,25460.75,25599.77778,25573.3,27109.83333,26267.93333,26105.97273,108.0491287,110.1309841,111.456089,120.0025261,4751,20.0025261,1,1,1,1,1,70.96292896,1,1380,1433.333333,1435,1448,1453.333333,1465.714286,1461.25,1443.333333,1453,1433.333333,1448.666667,1448.818182,99.76744186,98.75690608,98.41706813,95.33333333,-70,-2.040816327,1,0,1,1,1,44.89795918,1,0,0,0,0,1
12/12/14,109.730003,56028100,110.459999,111.870003,109.580002,17280.83,4653.600098,17.07,26779,3.653893528,0,-96.34610647,33.06533336,0,27641,26788,26479.5,26486.4,26030.66667,25862,25824.375,25607.22222,25717.7,26579.33333,26180.33333,25910.66364,99.96640287,101.1047179,104.1267298,100.999472,265,0.999471977,0,1,0,0,0,66.20623193,0,1400,1376.666667,1417.5,1422,1435,1441.428571,1453.75,1451.111111,1436,1401.666667,1422,1424,99.5157385,96.34317862,95.40389972,95.13888889,-70,-4.861111111,0,0,0,0,0,37.73584906,0,1,1,0,0,1
12/15/14,108.230003,67218100,110.699997,111.599998,106.349998,17180.84,4605.160156,16.84,27036,14.02988597,1,-85.97011403,22.97299699,0,26907.5,27439.33333,26850,26590.8,26578,26174.28571,26008.75,25959,25750.1,26912,26669.6,25983.9,98.53009062,101.6742633,104.993767,105.7994834,1482,5.799483447,1,1,1,0,1,53.8191396,0,1410,1416.666667,1395,1424,1426.666667,1437.142857,1442.5,1453.333333,1451,1413.333333,1431.333333,1450.818182,102.3529412,101.8258427,99.93108201,94.15584416,-90,-6.923076923,1,1,1,1,0,50.90909091,1,0,0,0,0,0
12/16/14,106.75,60790700,106.370003,110.160004,106.260002,17068.87,4547.830078,16.61,26784,3.729056317,0,-96.27094368,22.44796219,0,26910,26866.33333,27275.5,26836.8,26623,26607.42857,26250.5,26094.88889,26041.5,27111.66667,26655.2,26176.5,99.69354458,99.80325523,102.8512182,106.7857428,1702,6.785742764,0,0,0,1,1,60.03917728,1,1480,1443.333333,1440,1418,1438.333333,1438.571429,1446.25,1450,1459,1463.333333,1452.666667,1468.272727,104.6189376,106.4880113,103.4955449,113.5338346,180,11.68831169,1,1,1,1,1,47.05882353,0,1,1,1,1,0
